traceId,traceTime,startTime,endTime,parentId,childId,childOperation,parentOperation,childMS,childPod,parentMS,parentPod,parentDuration,childDuration
002bebd98ff852be,1750232166989045,1750232166989483,1750232166993075,002bebd98ff852be,3c6b74629f4ca691,/search.Search/Nearby,HTTP GET /hotels,frontend,frontend-6777cd69cf-rms2b,frontend,frontend-6777cd69cf-rms2b,6712,3592
002bebd98ff852be,1750232166989045,1750232166993162,1750232166995116,002bebd98ff852be,73a31c683d0de44a,/reservation.Reservation/CheckAvailability,HTTP GET /hotels,frontend,frontend-6777cd69cf-rms2b,frontend,frontend-6777cd69cf-rms2b,6712,1954
002bebd98ff852be,1750232166989045,1750232166995167,1750232166995713,002bebd98ff852be,7294cadb57ccf789,/profile.Profile/GetProfiles,HTTP GET /hotels,frontend,frontend-6777cd69cf-rms2b,frontend,frontend-6777cd69cf-rms2b,6712,546
002bebd98ff852be,1750232166989045,1750232167007422,1750232167010453,3c6b74629f4ca691,3bee9d50827ba64d,/search.Search/Nearby,/search.Search/Nearby,search,search-77b68f9cd5-vls8l,frontend,frontend-6777cd69cf-rms2b,3592,3031
002bebd98ff852be,1750232166989045,1750232167010740,1750232167012400,73a31c683d0de44a,6b2c590b16711407,/reservation.Reservation/CheckAvailability,/reservation.Reservation/CheckAvailability,reservation,reservation-ddd467594-t79fz,frontend,frontend-6777cd69cf-rms2b,1954,1660
002bebd98ff852be,1750232166989045,1750232167012784,1750232167013029,7294cadb57ccf789,6eacbadda6b888bf,/profile.Profile/GetProfiles,/profile.Profile/GetProfiles,profile,profile-78bcb7bd79-jg6tz,frontend,frontend-6777cd69cf-rms2b,546,245
002bebd98ff852be,1750232166989045,1750232167007539,1750232167009454,3bee9d50827ba64d,79ff626f3b7bbe56,/geo.Geo/Nearby,/search.Search/Nearby,search,search-77b68f9cd5-vls8l,search,search-77b68f9cd5-vls8l,3031,1915
002bebd98ff852be,1750232166989045,1750232167009593,1750232167010382,3bee9d50827ba64d,47720686b711a80a,/rate.Rate/GetRates,/search.Search/Nearby,search,search-77b68f9cd5-vls8l,search,search-77b68f9cd5-vls8l,3031,789
002bebd98ff852be,1750232166989045,1750232166990652,1750232166991794,79ff626f3b7bbe56,47ed8639bcef7028,/geo.Geo/Nearby,/geo.Geo/Nearby,geo,geo-744fdcb64f-4t579,search,search-77b68f9cd5-vls8l,1915,1142
002bebd98ff852be,1750232166989045,1750232167009752,1750232167010312,47720686b711a80a,73ec82c137f92561,/rate.Rate/GetRates,/rate.Rate/GetRates,rate,rate-56cb64b65-99rwt,search,search-77b68f9cd5-vls8l,789,560
